  -56.5366135      -88.2446060    
   111.662247       134.240295    
   52.6734390       28.9132175    
   155.976624       43.9587021    
   5.00827789       37.7784729    
  -118.120369       101.876144    
  -31.2854614       158.714432    
   25.3737831       96.0896301    
  -130.324112      -116.411140    
  -146.352829       48.7872124    
  -89.5138779      -56.5035896    
   78.9830551      -143.038681    
   42.1336288      -110.269287    
  -121.776672      -79.7098923    
   123.551453       147.372711    
   19.1237316       13.4568233    
   123.185661       51.0767899    
   130.304672      -146.399094    
  -88.0126419      -65.1200638    
   91.6526794       84.9948425    
  -129.285553      -101.182503    
   81.5672073       2.55122471    
   51.7606773      -79.5031204    
  -28.0681133      -159.175903    
   164.496979      -148.032654    
  -2.57929134       42.1305199    
  -93.0067139      -160.026459    
   6.05496216      -140.518921    
  0.701487005      -69.2428207    
  -12.8167410       80.0363846    
  -82.8586426      -55.4763985    
   116.527733      -78.9734573    
   48.0329781      -113.567924    
   106.034401       110.272667    
   22.9698143       147.690018    
   27.6317539      -46.3187904    
  -119.478004       153.090668    
  -125.019196      -18.8121681    
   43.9889336      -10.0437765    
   152.804321      -44.1949005    
  -98.1321030      -100.784752    
  -86.3127365      -105.591293    
  -93.1684875      -44.1764107    
  -7.48082972       43.3111076    
   10.0677719       88.3350449    
   62.3478851      -37.7412834    
  -80.5034256      -14.1577206    
   154.736191      -11.5639734    
   82.5457382      -131.389496    
   134.991623      -11.6535034    
  -160.352509       161.502838    
  -100.222870      -46.4365082    
  -79.4376068      -112.855087    
  -148.208237      -88.1001205    
   49.4970207      -59.9128799    
  -153.670822      -93.4083786    
   96.8055344      -37.7976303    
   59.3384895       20.4559383    
  -117.918175       119.687042    
  -1.22064948      -121.949379    
  -18.5991993       81.3103561    
  -76.9824219      -6.49012136    
   66.4071350      -92.8206329    
  -136.028427       28.7762680    
  -72.2817001      -32.7183723    
   108.265503      -123.240364    
  -26.8547020       30.7023182    
  -4.57115173      -143.779343    
  -156.946671       19.5687637    
  -94.3759003      -50.7739601    
   99.5381012      -149.851669    
   47.4475517       98.7326126    
   146.647324      -37.7959213    
   151.531525       40.6913376    
  -43.1458931       57.3356133    
  -132.273331      -4.28578520    
   132.217789      -20.0125389    
  -37.7724571      -24.1442242    
  -62.3520737      -35.4532776    
   61.6352463       91.2577972    
   4.01381302       150.081329    
   109.347237      -88.2655945    
   102.353981      -16.3766899    
  -106.613823      -14.3475981    
   79.3884583      -27.2924385    
   16.9454956       142.784561    
  -128.406296      -41.0742989    
  -68.3920670      -6.32372808    
   82.2621384      -137.125793    
   151.740677       22.8863220    
  -139.404144      -18.1294231    
   30.2427120      -110.442993    
  -28.4786682      -53.9398575    
   41.5274734       149.837723    
  -91.9448853       138.097183    
   159.605423       19.0504093    
   26.5023060      -114.118988    
  -57.1183205      -44.5665092    
   37.8873177       149.097366    
   158.598557       54.1160431    
  -129.832108      -121.824364    
   133.620895      -135.663620    
  -144.670288       45.8004951    
   32.8644676      -148.033051    
  -42.2271500       110.888771    
  -4.75756693       164.564224    
   43.3466873      -158.609283    
   90.6500702       75.2572861    
   131.385635       76.3904495    
  -162.096878       115.271370    
   1.43328273      -60.8138428    
   163.038406      -34.1747627    
   4.89591312      -65.9671707    
  -92.9804993       117.001656    
  -12.0090256       22.4220333    
   39.0228424       107.790260    
   25.3387146       134.371613    
   68.3912811       20.5683231    
  -60.4332428       141.548920    
   136.883667       45.0168343    
  -129.280762       120.082291    
   34.5975533       51.8187561    
  -8.09675980      -16.1078835    
  -154.803543       82.5005188    
   1.81647873      -2.57565260    
  -126.955101      -125.042854    
  -120.653496      -44.9415054    
   10.8259821       87.3009033    
   69.0022202      -18.0615101    
   20.6390305       25.5751457    
  -103.521866      -68.5256195    
   61.8543320      -32.7223625    
  -32.9543495       60.1180382    
   49.4843750      -78.2786789    
  -81.1144028       3.79228973    
  -156.175217      -140.639755    
  -21.5518131      -56.7795334    
  -137.235001       91.7564697    
  -50.5789108       29.8361092    
   71.2094421      -20.9588947    
  -147.295288      -94.2959290    
   22.9789200       97.2223282    
   29.9600792      -53.5068016    
  -95.7696686      -78.7383423    
  -148.450394      -74.1180801    
  -1.90921450      -51.6548805    
  -61.4628143       54.9808350    
  -163.124496       153.412262    
  -92.2199326      -112.170670    
   88.0921783      -27.4091301    
  -124.857780       85.2918777    
   85.3029251      -44.0068130    
   14.9529467      -69.6027069    
  -113.420273      -37.8599777    
  -99.6541672       71.5970840    
  -26.4588795       15.2856150    
  -19.1752434       2.90672779    
  -112.441933      -40.4903107    
   131.943573      -137.613327    
   71.0944824       84.1839066    
   34.1276169       81.5649643    
  -63.4614220      -26.8351917    
   55.2270622      -82.1713562    
  -39.1961594      -94.0930557    
  -48.2043457       134.263992    
  -151.427017       18.8215485    
   79.4469299     -0.434313774    
   156.104950      -41.7936058    
  -20.4905758       126.392159    
   133.282089      -61.0142822    
   50.8456306       9.16216850    
  -5.59387970       43.8058815    
  -160.181458       125.320946    
  -164.832596       146.247177    
  -45.0043831      -63.8861160    
   18.4381962       151.955719    
  -128.713394       94.9460831    
   70.2241669       70.7501678    
  -82.4573517      -64.1144867    
  -163.646454      -28.1735744    
  -29.6389751      -110.574928    
   153.175003       81.6064835    
   122.690849       149.632538    
   159.987381       25.1448441    
   94.5567703      -59.5972443    
   48.1370201      -57.6472778    
  -128.514481      -25.9828491    
   72.7593613      -87.0243912    
  -117.851288       45.7472343    
   162.707764       104.315498    
  -18.2197990      -4.29841232    
   125.099602       9.22166443    
  -8.25052643       95.5835495    
   136.821396       69.3239288    
   129.747086      -74.4312210    
   91.5114975      -70.4766617    
  -135.932861       91.6944504    
  -77.5449142       122.531929    
   102.791328      -133.410706    
  -131.667526       35.1842537    
  -73.4165955      -109.113678    
  -56.3948822       146.113403    
  -50.5010643      -156.849976    
  -123.668579       56.8684959    
   60.2531013       108.750603    
   164.506302       108.235748    
  -112.639030      -34.1031113    
  -87.6663055       115.370216    
  -104.788651      -149.355103    
  -142.484344       2.23816562    
  -40.1747513       2.84803796    
   45.1657219       10.0906458    
   76.1539764       141.906509    
  -60.7453957      -32.7536736    
  -123.428864      -53.2163811    
  -142.335541       22.7219753    
   17.0875587      -119.255989    
  -144.228683       32.5116768    
  -25.0563374      -87.6977539    
   135.725006       108.455536    
   4.77631092      -115.434105    
   155.284683      -28.4258003    
  -132.569824      -19.7489643    
   72.6347580      -33.3350487    
  -91.1881332       67.2596130    
  -101.783920      -157.421799    
   100.260498       108.172630    
   32.5139198       29.3046741    
   163.175064       152.886444    
  -61.2396774      -121.604538    
  -155.135315      -69.4437866    
  -131.636765       56.0546227    
  -85.4292755      -148.994385    
   53.8517036      -61.9051323    
  -71.0921860      -90.8764496    
   118.994682      -34.7522812    
  -152.968033      -148.174713    
  -53.0025673       160.319122    
  -22.6950283       138.485779    
  -55.2372704       146.973053    
   144.382263      -120.417206    
  -29.8104229       88.1040192    
   87.3058243       108.275124    
   90.5806808      -98.6994705    
   17.0139790       7.82242727    
  -90.2386093       27.3447952    
   111.995842      -89.8737869    
   139.950974       11.9889841    
   69.1877899      -83.6852341    
  -133.292679       117.445808    
   6.11634636       3.52240229    
  -69.2035446       11.6269312    
   112.856247      -77.3590927    
   128.268341       110.014229    
   89.1467896      -151.570160    
  -78.8367462      -39.9791336    
   153.722427       10.3641129    
   104.745346       13.1114893    
  -114.262291       15.6088619    
   131.061584       19.5210896    
  -73.0592422       70.8087463    
  -90.6930618      -128.501526    
   88.6008606      -19.2311001    
   64.6236343       31.7877483    
   44.3725433       64.4301376    
   129.751923       111.675423    
  -33.0513916       63.2229843    
  -67.7041168       99.0209656    
   65.0198135      -44.7595329    
   42.0846558       19.3301487    
   93.8860245       136.382263    
   119.848221       47.6162643    
  -1.55805790       164.862457    
   69.8244095       46.2506218    
  -33.0230522       22.9171810    
  -145.975357       74.8039474    
  -112.081596       67.7124557    
  -109.942322      -46.6473122    
   94.6881561       41.6055946    
  -146.141235       101.248688    
  -158.622955      -109.528931    
   3.52790952      -34.8297348    
   89.4981232      -121.504250    
  -103.994507      -147.080963    
   134.934814      -73.3644333    
   74.7314911      -164.021957    
  -112.726517       108.848488    
  -82.5122070      -135.652939    
  -161.548325      -100.001602    
  -101.973442      -50.7194405    
   66.4908829       23.7039509    
  -140.659897       148.123856    
  -102.442390       59.3152237    
   161.178421       105.640366    
   17.2296429      -143.630997    
  -150.293549      -39.3762016    
   159.081116       28.2568302    
   133.438873       9.97832108    
  -141.539398      -145.685120    
   94.7312088       46.8620872    
   122.103241      -70.3491592    
  -127.752937      -29.4173546    
   62.2187424       107.045403    
  -161.724731       151.301544    
  -86.9471359       135.639069    
  -30.8728809      -109.179115    
  -126.556580       64.1803360    
  -13.5835657       115.585724    
   13.1601877       98.1201782    
  -73.1677704      -30.1536140    
  -70.3240585      -112.471573    
  -45.6867523      0.239224643    
  -100.558311       64.8115845    
   57.8093834      -95.4612503    
  -117.497948       39.9205017    
   113.783310      -23.4234619    
   103.044945      -97.4555893    
   135.114563      -79.3655624    
   147.339249      -11.9839687    
  -83.9969559      -46.1267319    
  -42.8210716       82.1052094    
   34.3160782       64.6206055    
  -113.436676       129.138718    
   60.5868530      -88.5726929    
  -61.2258339      -93.4184723    
   97.8482895      -87.0653381    
  -38.0959015      -95.9093552    
   36.5296783      -117.985840    
   134.728607       66.2908325    
   50.8258247      -54.7270775    
   53.5261726      -107.188766    
  -72.2509003       152.785446    
   56.2502441      -2.46218657    
   41.6990585      -103.796371    
  0.153825209       126.602371    
  -118.102982       140.641495    
   116.670601      -55.7111359    
  -151.622177      -47.3196487    
   13.7408333       162.884018    
  -138.122299      -143.248596    
   68.5801926       48.0260124    
